type,time,latitude,longitude,altitude (m),speed (km/h),slope (%),distance (km),distance_interval (m),name,desc
T,2022-01-21 12:15:38,48.273014316,8.848085211,527.1,13.0,-4.7,20.051,3.61,,
T,2022-01-21 12:15:39,48.273034766,8.848095271,526.9,8.6,-7.2,20.053,2.39,,
T,2022-01-21 12:15:45,48.273053010,8.848104246,526.1,1.3,-37.4,20.056,2.14,,
T,2022-01-21 12:15:49,48.273062696,8.848109010,525.8,1.0,-23.3,20.057,1.13,,
T,2022-01-21 12:15:52,48.273080902,8.848123005,525.7,2.7,-5.6,20.059,2.28,,
T,2022-01-21 12:15:54,48.273124284,8.848130075,525.6,8.7,-1.2,20.064,4.85,,
T,2022-01-21 12:15:55,48.273160225,8.848140064,525.6,14.6,-0.7,20.068,4.06,,
T,2022-01-21 12:15:56,48.273205650,8.848151594,525.6,18.4,-0.7,20.073,5.12,,
T,2022-01-21 12:15:57,48.273253472,8.848177288,525.5,20.3,-0.7,20.079,5.65,,
T,2022-01-21 12:15:58,48.273306041,8.848203092,525.5,22.1,-0.9,20.085,6.15,,
T,2022-01-21 12:15:59,48.273363473,8.848223451,525.4,23.6,-1.0,20.091,6.56,,
T,2022-01-21 12:16:00,48.273419659,8.848245617,525.4,23.3,-0.9,20.098,6.46,,
T,2022-01-21 12:16:01,48.273481448,8.848273698,525.3,25.8,-0.4,20.105,7.18,,
T,2022-01-21 12:16:02,48.273550533,8.848305669,525.3,28.9,0.0,20.113,8.04,,
T,2022-01-21 12:16:03,48.273623130,8.848339074,525.4,30.4,0.4,20.121,8.44,,
T,2022-01-21 12:16:04,48.273707803,8.848342140,525.4,33.9,0.5,20.131,9.42,,
T,2022-01-21 12:16:05,48.273791628,8.848371852,525.5,34.5,0.5,20.140,9.58,,
T,2022-01-21 12:16:06,48.273877659,8.848407598,525.5,35.7,0.2,20.150,9.93,,
T,2022-01-21 12:16:07,48.273965400,8.848449498,525.5,36.9,-0.1,20.161,10.24,,
T,2022-01-21 12:16:08,48.274053787,8.848493002,525.5,37.2,0.1,20.171,10.35,,
T,2022-01-21 12:16:09,48.274140198,8.848534559,525.5,36.3,0.5,20.181,10.09,,
T,2022-01-21 12:16:10,48.274226006,8.848574803,525.6,36.0,0.8,20.191,10.00,,
T,2022-01-21 12:16:11,48.274312450,8.848620570,525.7,36.7,0.7,20.201,10.19,,
T,2022-01-21 12:16:12,48.274398709,8.848669899,525.7,37.0,0.2,20.212,10.27,,
T,2022-01-21 12:16:13,48.274485912,8.848718646,525.7,37.3,-0.3,20.222,10.35,,
T,2022-01-21 12:16:14,48.274573526,8.848767594,525.6,37.4,-0.3,20.232,10.40,,
T,2022-01-21 12:16:15,48.274662732,8.848815897,525.6,38.0,0.0,20.243,10.55,,
T,2022-01-21 12:16:16,48.274754126,8.848864823,525.7,38.9,0.3,20.254,10.79,,
T,2022-01-21 12:16:17,48.274846647,8.848910938,525.7,39.0,0.4,20.264,10.84,,
T,2022-01-21 12:16:18,48.274939931,8.848953247,525.7,39.0,-0.0,20.275,10.84,,
T,2022-01-21 12:16:19,48.275036675,8.848999599,525.7,40.7,-0.3,20.287,11.29,,
T,2022-01-21 12:16:20,48.275137493,8.849046457,525.7,42.3,-0.3,20.298,11.74,,
T,2022-01-21 12:16:21,48.275239960,8.849096710,525.7,43.2,0.1,20.310,11.99,,
T,2022-01-21 12:16:22,48.275342433,8.849147577,525.7,43.2,0.4,20.322,12.00,,
T,2022-01-21 12:16:23,48.275443463,8.849202243,525.7,43.0,0.3,20.334,11.94,,
T,2022-01-21 12:16:24,48.275542881,8.849257445,525.7,42.4,-0.1,20.346,11.79,,
T,2022-01-21 12:16:25,48.275642537,8.849310111,525.7,42.3,-0.4,20.358,11.75,,
T,2022-01-21 12:16:26,48.275742923,8.849355268,525.6,42.0,-0.5,20.369,11.65,,
T,2022-01-21 12:16:27,48.275838254,8.849403259,525.6,40.3,-0.6,20.381,11.18,,
T,2022-01-21 12:16:28,48.275934171,8.849441129,525.4,39.7,-1.0,20.392,11.03,,
T,2022-01-21 12:16:29,48.276031347,8.849472377,525.4,39.8,-0.8,20.403,11.05,,
T,2022-01-21 12:16:30,48.276128183,8.849499933,525.3,39.5,-0.4,20.414,10.96,,
T,2022-01-21 12:16:31,48.276221009,8.849530924,525.3,38.1,-0.2,20.424,10.58,,
T,2022-01-21 12:16:32,48.276312815,8.849559114,525.3,37.5,-0.4,20.435,10.42,,
T,2022-01-21 12:16:33,48.276405035,8.849581964,525.2,37.4,-0.4,20.445,10.39,,
T,2022-01-21 12:16:34,48.276496011,8.849605247,525.2,36.9,-0.3,20.455,10.26,,
T,2022-01-21 12:16:35,48.276583247,8.849629811,525.1,35.5,-0.5,20.465,9.87,,
T,2022-01-21 12:16:36,48.276667396,8.849646881,525.1,34.0,-0.6,20.475,9.44,,
T,2022-01-21 12:16:37,48.276747807,8.849626710,525.0,32.6,-0.8,20.484,9.07,,
T,2022-01-21 12:16:38,48.276821293,8.849621598,524.9,29.4,-0.7,20.492,8.18,,
T,2022-01-21 12:16:39,48.276894885,8.849622343,524.9,29.5,-0.3,20.500,8.18,,
T,2022-01-21 12:16:40,48.276957638,8.849592978,524.9,26.3,0.4,20.507,7.31,,
T,2022-01-21 12:16:41,48.277013308,8.849561168,525.0,23.9,1.2,20.514,6.63,,
T,2022-01-21 12:16:42,48.277063714,8.849527888,525.2,22.1,2.0,20.520,6.13,,
T,2022-01-21 12:16:43,48.277111145,8.849490602,525.3,21.4,2.8,20.526,5.96,,
T,2022-01-21 12:16:44,48.277156919,8.849462726,525.5,19.8,3.7,20.532,5.49,,
T,2022-01-21 12:16:45,48.277200041,8.849436657,525.7,18.6,4.4,20.537,5.17,,
T,2022-01-21 12:16:46,48.277238350,8.849412335,526.0,16.7,5.2,20.541,4.63,,
T,2022-01-21 12:16:47,48.277272371,8.849426647,526.2,14.1,6.0,20.545,3.93,,
T,2022-01-21 12:16:48,48.277296405,8.849421958,526.4,9.7,8.2,20.548,2.70,,
T,2022-01-21 12:16:49,48.277315915,8.849420633,526.7,7.8,9.4,20.550,2.17,,
T,2022-01-21 12:16:50,48.277339564,8.849419027,526.8,9.5,6.9,20.553,2.63,,
T,2022-01-21 12:16:51,48.277365660,8.849417254,527.0,10.5,5.6,20.556,2.90,,
T,2022-01-21 12:16:52,48.277394131,8.849399097,527.1,12.4,4.2,20.559,3.44,,
T,2022-01-21 12:16:53,48.277420680,8.849396806,527.3,10.6,4.2,20.562,2.96,,
T,2022-01-21 12:16:54,48.277443049,8.849401374,527.4,9.0,4.5,20.565,2.51,,
T,2022-01-21 12:16:56,48.277467264,8.849414762,527.6,5.2,6.2,20.568,2.87,,
T,2022-01-21 12:17:02,48.277468638,8.849443456,527.8,1.3,12.4,20.570,2.14,,
T,2022-01-21 12:17:07,48.277489424,8.849445865,527.8,1.7,-0.4,20.572,2.32,,
T,2022-01-21 12:17:09,48.277524242,8.849442694,527.8,7.0,0.6,20.576,3.88,,
T,2022-01-21 12:17:10,48.277544225,8.849431998,527.9,8.5,0.6,20.578,2.36,,
T,2022-01-21 12:17:11,48.277566491,8.849420606,527.9,9.4,0.9,20.581,2.62,,
T,2022-01-21 12:17:12,48.277589603,8.849427764,527.9,9.4,1.2,20.583,2.62,,
T,2022-01-21 12:17:13,48.277618730,8.849431463,528.0,11.7,1.6,20.587,3.25,,
T,2022-01-21 12:17:14,48.277653541,8.849435883,528.0,14.0,2.0,20.591,3.88,,
T,2022-01-21 12:17:15,48.277704737,8.849344988,528.1,31.8,1.2,20.599,8.83,,
T,2022-01-21 12:17:16,48.277762150,8.849346989,528.3,23.0,1.8,20.606,6.39,,
T,2022-01-21 12:17:17,48.277829047,8.849345370,528.4,26.8,1.6,20.613,7.44,,
T,2022-01-21 12:17:18,48.277905420,8.849348977,528.5,30.6,1.3,20.622,8.50,,
T,2022-01-21 12:17:19,48.277985849,8.849334967,528.6,32.4,1.1,20.631,9.00,,
T,2022-01-21 12:17:20,48.278056566,8.849278305,528.7,32.1,1.2,20.640,8.92,,
T,2022-01-21 12:17:21,48.278119534,8.849238662,528.8,27.3,1.8,20.647,7.59,,
T,2022-01-21 12:17:22,48.278175589,8.849202098,529.0,24.5,2.5,20.654,6.80,,
T,2022-01-21 12:17:23,48.278222693,8.849157376,529.2,22.3,3.3,20.660,6.20,,
T,2022-01-21 12:17:24,48.278272606,8.849100115,529.5,25.2,3.8,20.667,6.99,,
T,2022-01-21 12:17:25,48.278323307,8.849042324,529.8,25.5,4.7,20.674,7.08,,
T,2022-01-21 12:17:26,48.278362541,8.848987949,530.2,21.4,6.6,20.680,5.94,,
T,2022-01-21 12:17:27,48.278399008,8.848927386,530.6,21.8,6.7,20.686,6.05,,
T,2022-01-21 12:17:28,48.278424370,8.848866865,531.0,19.1,7.8,20.692,5.30,,
T,2022-01-21 12:17:29,48.278447891,8.848801296,531.5,19.9,8.1,20.697,5.53,,
T,2022-01-21 12:17:30,48.278472448,8.848711570,531.9,25.9,6.4,20.704,7.20,,
T,2022-01-21 12:17:31,48.278498919,8.848617433,532.4,27.3,6.4,20.712,7.58,,
T,2022-01-21 12:17:32,48.278524691,8.848524390,532.9,26.9,6.6,20.719,7.48,,
T,2022-01-21 12:17:33,48.278547178,8.848435531,533.3,25.4,6.1,20.726,7.05,,
T,2022-01-21 12:17:34,48.278570951,8.848342735,533.7,26.6,4.7,20.734,7.38,,
T,2022-01-21 12:17:35,48.278595754,8.848245913,533.9,27.7,3.5,20.742,7.70,,
T,2022-01-21 12:17:36,48.278625165,8.848143076,534.2,29.9,2.6,20.750,8.30,,
T,2022-01-21 12:17:37,48.278653285,8.848048544,534.3,27.7,2.3,20.758,7.68,,
T,2022-01-21 12:17:38,48.278683187,8.847958446,534.5,26.9,2.0,20.765,7.47,,
T,2022-01-21 12:17:39,48.278712467,8.847870933,534.6,26.2,1.5,20.772,7.27,,
T,2022-01-21 12:17:40,48.278741806,8.847783243,534.7,26.2,1.0,20.780,7.28,,
T,2022-01-21 12:17:41,48.278770283,8.847698131,534.7,25.4,0.6,20.787,7.07,,
T,2022-01-21 12:17:42,48.278798525,8.847613724,534.8,25.2,0.9,20.794,7.01,,
T,2022-01-21 12:17:43,48.278825420,8.847533340,534.9,24.0,1.5,20.800,6.67,,
T,2022-01-21 12:17:44,48.278858859,8.847456425,535.0,24.5,1.9,20.807,6.81,,
T,2022-01-21 12:17:45,48.278892906,8.847389724,535.1,22.4,2.1,20.813,6.23,,
T,2022-01-21 12:17:46,48.278927344,8.847324522,535.2,22.2,1.5,20.819,6.17,,
T,2022-01-21 12:17:47,48.278961375,8.847260091,535.3,22.0,0.8,20.826,6.10,,
T,2022-01-21 12:17:48,48.278995079,8.847196280,535.3,21.7,0.2,20.832,6.04,,
T,2022-01-21 12:17:49,48.279030026,8.847133080,535.3,21.9,-0.3,20.838,6.09,,
T,2022-01-21 12:17:50,48.279060293,8.847080898,535.2,18.5,-0.9,20.843,5.13,,
T,2022-01-21 12:17:51,48.279086564,8.847035606,535.2,16.0,-1.5,20.847,4.45,,
T,2022-01-21 12:17:52,48.279113568,8.846991567,535.1,16.0,-1.9,20.852,4.44,,
T,2022-01-21 12:17:53,48.279140613,8.846948947,535.0,15.7,-2.2,20.856,4.36,,
T,2022-01-21 12:17:54,48.279170464,8.846901904,534.9,17.3,-2.2,20.861,4.82,,
T,2022-01-21 12:17:55,48.279206262,8.846851176,534.7,19.7,-2.2,20.866,5.48,,
T,2022-01-21 12:17:56,48.279245117,8.846800589,534.6,20.6,-2.2,20.872,5.72,,
T,2022-01-21 12:17:57,48.279283772,8.846752488,534.5,20.1,-2.5,20.878,5.59,,
T,2022-01-21 12:17:58,48.279323886,8.846702573,534.3,20.9,-2.7,20.884,5.80,,
T,2022-01-21 12:17:59,48.279370407,8.846653117,534.1,22.8,-2.7,20.890,6.34,,
T,2022-01-21 12:18:00,48.279415553,8.846600924,534.0,22.8,-3.0,20.896,6.34,,
T,2022-01-21 12:18:01,48.279461988,8.846547242,533.8,23.5,-3.1,20.903,6.52,,
T,2022-01-21 12:18:02,48.279507042,8.846495155,533.6,22.8,-2.9,20.909,6.33,,
T,2022-01-21 12:18:03,48.279548553,8.846447165,533.4,21.0,-2.8,20.915,5.83,,
T,2022-01-21 12:18:04,48.279586612,8.846403167,533.3,19.2,-2.7,20.920,5.35,,
T,2022-01-21 12:18:05,48.279617420,8.846367550,533.1,15.6,-3.0,20.925,4.33,,
T,2022-01-21 12:18:06,48.279643321,8.846337606,533.0,13.1,-3.2,20.928,3.64,,
T,2022-01-21 12:18:07,48.279667507,8.846309645,532.9,12.2,-2.9,20.932,3.40,,
T,2022-01-21 12:18:08,48.279691515,8.846281890,532.8,12.1,-2.6,20.935,3.37,,
T,2022-01-21 12:18:09,48.279712206,8.846257970,532.8,10.5,-2.7,20.938,2.91,,
T,2022-01-21 12:18:11,48.279733745,8.846233069,532.6,5.4,-5.1,20.941,3.03,,
T,2022-01-21 12:18:13,48.279741532,8.846224067,532.5,2.0,-12.5,20.942,1.09,,
T,2022-01-21 12:18:21,48.279757638,8.846205447,532.1,1.0,-15.1,20.944,2.26,,
T,2022-01-21 12:18:23,48.279772232,8.846173808,532.1,5.1,-1.7,20.947,2.85,,
T,2022-01-21 12:18:24,48.279784002,8.846152234,532.1,7.4,-0.6,20.949,2.07,,
T,2022-01-21 12:18:25,48.279800353,8.846129870,532.1,8.9,-0.3,20.952,2.46,,
T,2022-01-21 12:18:26,48.279825478,8.846103086,532.1,12.3,-0.1,20.955,3.43,,
T,2022-01-21 12:18:27,48.279857787,8.846070089,532.1,15.7,0.0,20.959,4.35,,
T,2022-01-21 12:18:28,48.279892906,8.846032269,532.1,17.3,0.0,20.964,4.81,,
T,2022-01-21 12:18:29,48.279930278,8.845985312,532.1,19.5,0.0,20.970,5.42,,
T,2022-01-21 12:18:30,48.279972076,8.845933131,532.1,21.8,0.0,20.976,6.05,,
T,2022-01-21 12:18:31,48.280014779,8.845873858,532.1,23.3,0.0,20.982,6.47,,
T,2022-01-21 12:18:32,48.280060837,8.845814235,532.0,24.4,-0.1,20.989,6.77,,
T,2022-01-21 12:18:33,48.280110161,8.845755286,532.0,25.3,-0.6,20.996,7.02,,
T,2022-01-21 12:18:34,48.280159822,8.845690730,532.0,26.3,-0.8,21.003,7.31,,
T,2022-01-21 12:18:35,48.280210481,8.845625796,531.9,26.7,-0.7,21.011,7.41,,
T,2022-01-21 12:18:36,48.280260800,8.845563856,531.9,26.1,-0.4,21.018,7.24,,
T,2022-01-21 12:18:37,48.280306066,8.845507468,531.9,23.6,0.2,21.024,6.55,,
T,2022-01-21 12:18:38,48.280348085,8.845462455,531.9,20.7,0.0,21.030,5.74,,
T,2022-01-21 12:18:39,48.280387809,8.845419008,531.9,19.7,-0.3,21.036,5.47,,
T,2022-01-21 12:18:40,48.280425199,8.845374594,531.9,19.1,-0.4,21.041,5.31,,
T,2022-01-21 12:18:41,48.280459541,8.845332945,531.8,17.7,-0.4,21.046,4.91,,
T,2022-01-21 12:18:42,48.280493121,8.845293282,531.8,17.1,-0.1,21.051,4.75,,
T,2022-01-21 12:18:43,48.280528246,8.845255811,531.8,17.3,0.3,21.055,4.79,,
T,2022-01-21 12:18:44,48.280563563,8.845214848,531.9,17.9,0.5,21.060,4.97,,
T,2022-01-21 12:18:45,48.280604549,8.845176662,531.9,19.3,0.3,21.066,5.37,,
T,2022-01-21 12:18:46,48.280644081,8.845129073,531.9,20.3,-0.1,21.071,5.64,,
T,2022-01-21 12:18:47,48.280684085,8.845074090,531.9,21.7,-0.2,21.077,6.04,,
T,2022-01-21 12:18:48,48.280727536,8.845008339,531.9,24.7,-0.1,21.084,6.87,,
T,2022-01-21 12:18:49,48.280776168,8.844930841,531.9,28.4,0.2,21.092,7.89,,
T,2022-01-21 12:18:50,48.280829428,8.844843457,531.9,31.6,0.2,21.101,8.78,,
T,2022-01-21 12:18:51,48.280883487,8.844752689,531.9,32.5,0.2,21.110,9.03,,
T,2022-01-21 12:18:52,48.280941498,8.844673633,531.9,31.4,-0.2,21.119,8.72,,
T,2022-01-21 12:18:53,48.280995114,8.844584056,531.9,32.1,-0.4,21.128,8.93,,
T,2022-01-21 12:18:54,48.281047698,8.844492225,531.8,32.3,-0.2,21.137,8.98,,
T,2022-01-21 12:18:55,48.281100423,8.844396960,531.9,33.1,0.1,21.146,9.19,,
T,2022-01-21 12:18:56,48.281144234,8.844282534,531.9,35.2,0.2,21.156,9.79,,
T,2022-01-21 12:18:57,48.281207293,8.844181612,531.9,36.9,0.1,21.166,10.26,,
T,2022-01-21 12:18:58,48.281267012,8.844073235,531.9,37.5,0.1,21.176,10.43,,
T,2022-01-21 12:18:59,48.281325076,8.843959472,531.9,38.3,0.2,21.187,10.63,,
T,2022-01-21 12:19:00,48.281386091,8.843842304,531.9,39.7,0.1,21.198,11.03,,
T,2022-01-21 12:19:01,48.281439811,8.843714407,532.0,40.4,0.4,21.209,11.22,,
T,2022-01-21 12:19:02,48.281494681,8.843580651,532.1,41.9,0.9,21.221,11.65,,
T,2022-01-21 12:19:03,48.281550805,8.843449415,532.2,41.6,1.1,21.232,11.57,,
T,2022-01-21 12:19:04,48.281605180,8.843322254,532.3,40.4,0.7,21.244,11.21,,
T,2022-01-21 12:19:05,48.281659830,8.843202268,532.3,38.8,0.3,21.254,10.78,,
T,2022-01-21 12:19:06,48.281716388,8.843090739,532.3,37.4,-0.2,21.265,10.40,,
T,2022-01-21 12:19:07,48.281775051,8.842986303,532.3,36.5,-0.3,21.275,10.13,,
T,2022-01-21 12:19:08,48.281832009,8.842881125,532.3,36.2,-0.2,21.285,10.05,,
T,2022-01-21 12:19:09,48.281869204,8.842756969,532.2,36.4,-0.2,21.295,10.10,,
T,2022-01-21 12:19:10,48.281929405,8.842662575,532.2,34.9,-0.2,21.305,9.69,,
T,2022-01-21 12:19:11,48.281967400,8.842548581,532.2,34.0,-0.2,21.314,9.46,,
T,2022-01-21 12:19:12,48.282003666,8.842436363,532.2,33.3,-0.2,21.323,9.25,,
T,2022-01-21 12:19:13,48.282060266,8.842347608,532.2,32.8,-0.1,21.333,9.11,,
T,2022-01-21 12:19:14,48.282107957,8.842251961,532.2,31.9,-0.1,21.341,8.86,,
T,2022-01-21 12:19:15,48.282158134,8.842161925,532.1,31.3,-0.1,21.350,8.71,,
T,2022-01-21 12:19:16,48.282209353,8.842071590,532.1,31.7,-0.3,21.359,8.80,,
T,2022-01-21 12:19:17,48.282256963,8.841987619,532.1,29.4,-0.3,21.367,8.18,,
T,2022-01-21 12:19:18,48.282298390,8.841916538,532.1,25.2,-0.1,21.374,7.00,,
T,2022-01-21 12:19:19,48.282335744,8.841855587,532.1,22.1,-0.1,21.380,6.14,,
T,2022-01-21 12:19:20,48.282369270,8.841800883,532.1,19.8,-0.0,21.386,5.51,,
T,2022-01-21 12:19:21,48.282398730,8.841752813,532.1,17.4,-0.0,21.391,4.84,,
T,2022-01-21 12:19:22,48.282412868,8.841693582,532.1,16.8,-0.0,21.395,4.67,,
T,2022-01-21 12:19:23,48.282438962,8.841656667,532.1,14.4,-0.0,21.399,3.99,,
T,2022-01-21 12:19:24,48.282465225,8.841621837,532.1,14.0,0.1,21.403,3.90,,
T,2022-01-21 12:19:25,48.282494511,8.841589446,532.1,14.6,0.7,21.407,4.05,,
T,2022-01-21 12:19:26,48.282524274,8.841557364,532.2,14.7,1.3,21.411,4.08,,
T,2022-01-21 12:19:27,48.282551146,8.841526631,532.2,13.5,1.8,21.415,3.76,,
T,2022-01-21 12:19:28,48.282574954,8.841499733,532.3,11.9,2.2,21.418,3.32,,
T,2022-01-21 12:19:29,48.282597272,8.841483478,532.4,9.9,2.6,21.421,2.76,,
T,2022-01-21 12:19:30,48.282614477,8.841464711,532.4,8.5,2.6,21.424,2.37,,
T,2022-01-21 12:19:31,48.282638117,8.841468746,532.5,9.5,2.1,21.426,2.65,,
T,2022-01-21 12:19:33,48.282661199,8.841447632,532.6,5.4,3.0,21.429,3.01,,
T,2022-01-21 12:19:34,48.282666327,8.841442942,532.6,2.4,4.8,21.430,0.67,,
T,2022-01-21 12:19:38,48.282677644,8.841411956,532.7,2.4,2.9,21.432,2.62,,
T,2022-01-21 12:19:39,48.282689525,8.841403052,532.7,5.3,0.4,21.434,1.48,,
T,2022-01-21 12:19:40,48.282707426,8.841388776,532.7,8.1,-0.0,21.436,2.25,,
T,2022-01-21 12:19:41,48.282731008,8.841372986,532.7,10.3,-0.4,21.439,2.87,,
T,2022-01-21 12:19:42,48.282754756,8.841347906,532.7,11.6,-0.6,21.442,3.23,,
T,2022-01-21 12:19:43,48.282780001,8.841316788,532.6,13.1,-0.4,21.446,3.64,,
T,2022-01-21 12:19:44,48.282817431,8.841310097,532.6,15.1,-0.2,21.450,4.19,,
T,2022-01-21 12:19:45,48.282847897,8.841284183,532.7,14.0,0.3,21.454,3.90,,
T,2022-01-21 12:19:46,48.282879425,8.841257365,532.7,14.5,0.6,21.458,4.03,,
T,2022-01-21 12:19:47,48.282911051,8.841233164,532.7,14.2,0.8,21.462,3.95,,
T,2022-01-21 12:19:48,48.282940223,8.841210538,532.7,13.1,0.8,21.466,3.65,,
T,2022-01-21 12:19:49,48.282966164,8.841190418,532.8,11.7,0.7,21.469,3.25,,
T,2022-01-21 12:19:50,48.282988195,8.841176393,532.8,9.6,0.4,21.472,2.66,,
T,2022-01-21 12:19:51,48.283012821,8.841159740,532.8,10.8,0.0,21.475,3.00,,
T,2022-01-21 12:19:52,48.283036477,8.841143744,532.8,10.4,-0.6,21.477,2.89,,
T,2022-01-21 12:19:53,48.283059638,8.841128081,532.7,10.2,-0.7,21.480,2.83,,
T,2022-01-21 12:19:54,48.283083873,8.841111693,532.7,10.6,-1.0,21.483,2.96,,
T,2022-01-21 12:19:55,48.283094050,8.841088984,532.7,7.3,-1.7,21.485,2.03,,
T,2022-01-21 12:19:56,48.283119848,8.841092355,532.6,10.4,-1.0,21.488,2.88,,
T,2022-01-21 12:19:57,48.283143525,8.841073685,532.6,10.7,-1.1,21.491,2.98,,
T,2022-01-21 12:19:58,48.283165839,8.841083845,532.6,9.3,-1.4,21.494,2.59,,
T,2022-01-21 12:19:59,48.283196876,8.841092694,532.5,12.6,-1.1,21.497,3.51,,
T,2022-01-21 12:20:00,48.283237528,8.841102546,532.5,16.5,-0.9,21.502,4.58,,
T,2022-01-21 12:20:01,48.283283643,8.841107239,532.4,18.5,-0.8,21.507,5.14,,
T,2022-01-21 12:20:02,48.283338135,8.841113477,532.4,21.9,-0.7,21.513,6.08,,
T,2022-01-21 12:20:03,48.283395856,8.841096196,532.4,23.6,-0.6,21.520,6.55,,
T,2022-01-21 12:20:04,48.283453009,8.841101614,532.3,22.9,-0.5,21.526,6.37,,
T,2022-01-21 12:20:05,48.283508927,8.841110932,532.3,22.5,-0.5,21.532,6.26,,
T,2022-01-21 12:20:06,48.283562032,8.841117390,532.3,21.3,-0.4,21.538,5.92,,
T,2022-01-21 12:20:07,48.283609638,8.841118687,532.3,19.1,-0.4,21.543,5.29,,
T,2022-01-21 12:20:08,48.283650735,8.841121651,532.2,16.5,-0.5,21.548,4.58,,
T,2022-01-21 12:20:09,48.283684438,8.841126028,532.2,13.5,-0.5,21.552,3.76,,
T,2022-01-21 12:20:10,48.283711195,8.841130357,532.2,10.8,-0.5,21.555,2.99,,
T,2022-01-21 12:20:11,48.283735356,8.841133142,532.2,9.7,-0.5,21.557,2.69,,
T,2022-01-21 12:20:12,48.283761939,8.841140837,532.2,10.8,-0.4,21.560,3.01,,
T,2022-01-21 12:20:13,48.283794951,8.841146820,532.2,13.3,-0.3,21.564,3.70,,
T,2022-01-21 12:20:14,48.283831085,8.841157701,532.2,14.8,-0.3,21.568,4.10,,
T,2022-01-21 12:20:15,48.283867810,8.841171971,532.1,15.2,-0.2,21.572,4.22,,
T,2022-01-21 12:20:16,48.283906970,8.841186988,532.1,16.2,-0.2,21.577,4.49,,
T,2022-01-21 12:20:17,48.283917068,8.841226487,532.1,11.3,0.2,21.580,3.14,,
T,2022-01-21 12:20:18,48.283917068,8.841289651,532.2,16.9,0.6,21.585,4.69,,
T,2022-01-21 12:20:19,48.283917068,8.841371011,532.2,21.7,0.7,21.591,6.04,,
T,2022-01-21 12:20:20,48.283917068,8.841468477,532.3,26.0,0.7,21.598,7.23,,
T,2022-01-21 12:20:21,48.283917068,8.841579180,532.3,29.6,-0.1,21.606,8.22,,
T,2022-01-21 12:20:22,48.283917068,8.841706270,532.2,34.0,-1.0,21.616,9.43,,
T,2022-01-21 12:20:23,48.283917068,8.841853389,532.0,39.3,-1.5,21.627,10.92,,
T,2022-01-21 12:20:24,48.283933412,8.842028481,531.8,47.2,-1.4,21.640,13.12,,
T,2022-01-21 12:20:25,48.283942798,8.842193710,531.6,44.3,-1.8,21.652,12.31,,
T,2022-01-21 12:20:26,48.283947928,8.842377038,531.3,49.0,-2.1,21.666,13.62,,
T,2022-01-21 12:20:27,48.283953355,8.842570998,531.0,51.9,-2.2,21.680,14.41,,
T,2022-01-21 12:20:28,48.283959069,8.842775174,530.7,54.6,-2.1,21.695,15.17,,
T,2022-01-21 12:20:29,48.283965079,8.842989989,530.4,57.4,-1.8,21.711,15.96,,
T,2022-01-21 12:20:30,48.283977033,8.843215836,530.0,60.5,-2.0,21.728,16.81,,
T,2022-01-21 12:20:31,48.283997173,8.843437447,529.7,59.8,-2.3,21.745,16.60,,
T,2022-01-21 12:20:32,48.284018094,8.843662170,529.3,60.6,-2.4,21.761,16.84,,
T,2022-01-21 12:20:33,48.284039322,8.843890175,528.9,61.5,-2.1,21.779,17.09,,
T,2022-01-21 12:20:34,48.284062003,8.844122053,528.6,62.6,-1.8,21.796,17.39,,
T,2022-01-21 12:20:35,48.284090436,8.844351441,528.2,62.3,-2.3,21.813,17.32,,
T,2022-01-21 12:20:36,48.284137755,8.844580765,527.7,64.1,-2.5,21.831,17.81,,
T,2022-01-21 12:20:37,48.284151212,8.844806203,527.3,60.5,-2.5,21.848,16.80,,
T,2022-01-21 12:20:38,48.284177402,8.845040277,526.9,63.4,-2.1,21.865,17.61,,
T,2022-01-21 12:20:39,48.284213157,8.845274308,526.6,64.1,-2.0,21.883,17.82,,
T,2022-01-21 12:20:40,48.284261423,8.845472694,526.1,56.4,-3.1,21.899,15.67,,
T,2022-01-21 12:20:41,48.284312371,8.845678677,525.6,58.7,-2.8,21.915,16.30,,
T,2022-01-21 12:20:42,48.284369721,8.845887325,525.2,60.3,-2.5,21.932,16.75,,
T,2022-01-21 12:20:43,48.284425050,8.846093561,524.8,59.4,-2.5,21.948,16.50,,
T,2022-01-21 12:20:44,48.284484120,8.846307526,524.3,61.9,-3.0,21.966,17.18,,
T,2022-01-21 12:20:45,48.284545744,8.846509878,523.8,59.4,-2.8,21.982,16.51,,
T,2022-01-21 12:20:46,48.284613317,8.846693398,523.4,56.0,-2.5,21.998,15.55,,
T,2022-01-21 12:20:47,48.284673943,8.846876790,523.0,54.7,-2.6,22.013,15.19,,
T,2022-01-21 12:20:48,48.284737674,8.847034556,522.7,49.3,-2.8,22.027,13.69,,
T,2022-01-21 12:20:49,48.284794471,8.847212051,522.4,52.6,-2.1,22.041,14.61,,
T,2022-01-21 12:20:50,48.284846364,8.847380975,522.1,49.7,-2.0,22.055,13.80,,
T,2022-01-21 12:20:51,48.284905029,8.847542979,521.8,49.2,-2.3,22.069,13.68,,
T,2022-01-21 12:20:52,48.284949920,8.847718712,521.5,50.3,-2.1,22.083,13.96,,
T,2022-01-21 12:20:53,48.284967917,8.847861501,521.3,38.8,-2.1,22.093,10.78,,
T,2022-01-21 12:20:54,48.284998475,8.848034850,521.0,47.9,-1.8,22.107,13.31,,
