type,time,latitude,longitude,altitude (m),speed (km/h),slope (%),distance (km),distance_interval (m),name,desc
T,2022-01-21 14:47:43,48.280114330,8.850707630,517.5,5.2,1.6,3.732,2.91,,
T,2022-01-21 14:47:44,48.280093696,8.850699107,517.5,8.6,0.8,3.734,2.38,,
T,2022-01-21 14:47:45,48.280065012,8.850690045,517.6,11.7,0.5,3.737,3.26,,
T,2022-01-21 14:47:46,48.280040075,8.850359753,517.6,88.8,0.1,3.762,24.67,,
T,2022-01-21 14:47:47,48.279993143,8.850357154,517.6,18.8,0.3,3.767,5.22,,
T,2022-01-21 14:47:48,48.279941322,8.850354999,517.6,20.8,0.2,3.773,5.76,,
T,2022-01-21 14:47:49,48.279885835,8.850352691,517.6,22.2,0.2,3.779,6.17,,
T,2022-01-21 14:47:50,48.279830965,8.850350409,517.6,22.0,0.2,3.785,6.10,,
T,2022-01-21 14:47:51,48.279777140,8.850348170,517.6,21.6,0.1,3.791,5.99,,
T,2022-01-21 14:47:52,48.279726327,8.850346057,517.6,20.3,0.1,3.797,5.65,,
T,2022-01-21 14:47:53,48.279677447,8.850344024,517.7,19.6,0.1,3.802,5.44,,
T,2022-01-21 14:47:54,48.279636010,8.850342300,517.7,16.6,0.1,3.807,4.61,,
T,2022-01-21 14:47:55,48.279599957,8.850340801,517.7,14.4,0.1,3.811,4.01,,
T,2022-01-21 14:47:56,48.279569853,8.850339549,517.7,12.1,0.1,3.814,3.35,,
T,2022-01-21 14:47:57,48.279540260,8.850338318,517.7,11.9,0.1,3.818,3.29,,
T,2022-01-21 14:47:58,48.279514500,8.850337247,517.7,10.3,0.1,3.820,2.87,,
T,2022-01-21 14:47:59,48.279486118,8.850336066,517.7,11.4,0.1,3.824,3.16,,
T,2022-01-21 14:48:00,48.279456956,8.850334853,517.7,11.7,0.1,3.827,3.24,,
T,2022-01-21 14:48:01,48.279427201,8.850333616,517.7,11.9,0.1,3.830,3.31,,
T,2022-01-21 14:48:02,48.279397058,8.850332362,517.7,12.1,0.1,3.833,3.35,,
T,2022-01-21 14:48:03,48.279367646,8.850331139,517.7,11.8,0.1,3.837,3.27,,
T,2022-01-21 14:48:04,48.279341245,8.850330041,517.7,10.6,0.1,3.840,2.94,,
T,2022-01-21 14:48:05,48.279314163,8.850328914,517.7,10.8,0.1,3.843,3.01,,
T,2022-01-21 14:48:06,48.279288137,8.850327832,517.7,10.4,0.1,3.846,2.90,,
T,2022-01-21 14:48:07,48.279261798,8.850326737,517.7,10.5,0.0,3.849,2.93,,
T,2022-01-21 14:48:08,48.279237614,8.850325731,517.7,9.7,0.0,3.851,2.69,,
T,2022-01-21 14:48:10,48.279212854,8.850324701,517.7,5.0,0.1,3.854,2.75,,
T,2022-01-21 14:48:18,48.279193168,8.850323882,517.7,1.0,0.2,3.856,2.19,,
T,2022-01-21 14:48:26,48.279167583,8.850322818,517.7,1.3,0.1,3.859,2.85,,
T,2022-01-21 14:48:30,48.279148227,8.850322013,517.7,1.9,0.0,3.861,2.15,,
T,2022-01-21 14:48:34,48.279122231,8.850320932,517.7,2.6,0.0,3.864,2.89,,
T,2022-01-21 14:48:36,48.279090506,8.850319612,517.7,6.4,0.0,3.868,3.53,,
T,2022-01-21 14:48:38,48.279054585,8.850318118,517.7,7.2,0.0,3.872,4.00,,
T,2022-01-21 14:48:39,48.279033848,8.850317256,517.7,8.3,0.0,3.874,2.31,,
T,2022-01-21 14:48:40,48.279015040,8.850316474,517.7,7.5,0.0,3.876,2.09,,
T,2022-01-21 14:48:42,48.278988941,8.850314720,517.7,5.2,0.0,3.879,2.91,,
T,2022-01-21 14:48:45,48.278963115,8.850312662,517.7,3.5,0.0,3.882,2.88,,
T,2022-01-21 14:48:47,48.278929098,8.850309950,517.7,6.8,0.0,3.886,3.79,,
T,2022-01-21 14:48:48,48.278909477,8.850308387,517.7,7.9,0.0,3.888,2.18,,
T,2022-01-21 14:48:49,48.278886438,8.850306550,517.7,9.2,0.0,3.890,2.57,,
T,2022-01-21 14:48:50,48.278862144,8.850304614,517.7,9.7,0.0,3.893,2.71,,
T,2022-01-21 14:48:51,48.278839521,8.850302811,517.7,9.1,0.0,3.895,2.52,,
T,2022-01-21 14:48:52,48.278817328,8.850330356,517.7,11.5,0.0,3.899,3.20,,
T,2022-01-21 14:48:53,48.278787366,8.850621740,517.7,78.8,0.0,3.921,21.88,,
T,2022-01-21 14:48:54,48.278781533,8.850656253,517.7,9.5,0.0,3.923,2.64,,
T,2022-01-21 14:48:55,48.278775763,8.850690047,517.7,9.3,0.0,3.926,2.59,,
T,2022-01-21 14:48:56,48.278776492,8.850722523,517.7,8.7,0.0,3.928,2.41,,
T,2022-01-21 14:48:58,48.278782313,8.850759308,517.7,5.1,0.0,3.931,2.81,,
T,2022-01-21 14:48:59,48.278781952,8.850770277,517.7,2.9,0.0,3.932,0.82,,
T,2022-01-21 14:49:03,48.278794424,8.850795645,517.7,2.1,0.0,3.934,2.34,,
T,2022-01-21 14:49:09,48.278781981,8.850816937,517.7,1.3,0.0,3.936,2.10,,
T,2022-01-21 14:49:11,48.278771606,8.850850771,517.7,5.0,0.0,3.939,2.76,,
T,2022-01-21 14:49:12,48.278766392,8.850879186,517.7,7.9,-0.6,3.941,2.19,,
T,2022-01-21 14:49:13,48.278755041,8.850909787,517.7,9.4,-1.3,3.944,2.60,,
T,2022-01-21 14:49:14,48.278730088,8.850933466,517.6,11.8,-1.6,3.947,3.28,,
T,2022-01-21 14:49:15,48.278690877,8.850944962,517.5,16.0,-1.5,3.952,4.44,,
T,2022-01-21 14:49:16,48.278645044,8.850947711,517.5,18.4,-1.4,3.957,5.10,,
T,2022-01-21 14:49:17,48.278596409,8.850953088,517.4,19.5,-1.2,3.962,5.42,,
T,2022-01-21 14:49:18,48.278541057,8.850973187,517.3,22.8,-1.1,3.968,6.33,,
T,2022-01-21 14:49:19,48.278484630,8.850982875,517.2,22.7,-1.5,3.975,6.32,,
T,2022-01-21 14:49:20,48.278424775,8.850985866,517.1,24.0,-1.7,3.981,6.66,,
T,2022-01-21 14:49:21,48.278362960,8.850995703,517.0,24.9,-1.8,3.988,6.91,,
T,2022-01-21 14:49:22,48.278301549,8.850988556,516.9,24.7,-1.9,3.995,6.85,,
T,2022-01-21 14:49:23,48.278239673,8.850970379,516.7,25.2,-1.9,4.002,7.01,,
T,2022-01-21 14:49:24,48.278185781,8.850976985,516.6,21.6,-1.9,4.008,6.01,,
T,2022-01-21 14:49:25,48.278134929,8.850979672,516.5,20.4,-1.8,4.014,5.66,,
T,2022-01-21 14:49:26,48.278081364,8.850982177,516.4,21.5,-1.6,4.020,5.96,,
T,2022-01-21 14:49:27,48.278027712,8.850981440,516.3,21.5,-1.4,4.026,5.97,,
T,2022-01-21 14:49:28,48.277978383,8.850975975,516.3,19.8,-1.3,4.031,5.50,,
T,2022-01-21 14:49:29,48.277933006,8.850975693,516.2,18.2,-1.3,4.036,5.05,,
T,2022-01-21 14:49:30,48.277891007,8.850981900,516.1,16.9,-1.3,4.041,4.69,,
T,2022-01-21 14:49:31,48.277851142,8.850985807,516.1,16.0,-1.2,4.045,4.44,,
T,2022-01-21 14:49:32,48.277811066,8.850991960,516.0,16.1,-1.1,4.050,4.48,,
T,2022-01-21 14:49:33,48.277767058,8.850996704,516.0,17.7,-0.9,4.055,4.91,,
T,2022-01-21 14:49:34,48.277720438,8.851009790,516.0,19.0,-0.7,4.060,5.27,,
T,2022-01-21 14:49:35,48.277671938,8.851025042,515.9,19.8,-0.6,4.066,5.51,,
T,2022-01-21 14:49:36,48.277622858,8.851031765,515.9,19.7,-0.5,4.071,5.48,,
T,2022-01-21 14:49:37,48.277573096,8.851043554,515.9,20.2,-0.5,4.077,5.60,,
T,2022-01-21 14:49:38,48.277521336,8.851056667,515.9,21.0,-0.4,4.083,5.84,,
T,2022-01-21 14:49:39,48.277468813,8.851071431,515.8,21.4,-0.4,4.088,5.94,,
T,2022-01-21 14:49:40,48.277417480,8.851055010,515.8,21.0,-0.3,4.094,5.84,,
T,2022-01-21 14:49:41,48.277373354,8.851062082,515.8,17.8,-0.3,4.099,4.93,,
T,2022-01-21 14:49:42,48.277334377,8.851068329,515.8,15.7,-0.3,4.104,4.36,,
T,2022-01-21 14:49:43,48.277298926,8.851073304,515.8,14.3,-0.3,4.108,3.96,,
T,2022-01-21 14:49:44,48.277258995,8.851080394,515.8,16.1,-0.3,4.112,4.47,,
T,2022-01-21 14:49:45,48.277216112,8.851088153,515.7,17.3,-0.3,4.117,4.80,,
T,2022-01-21 14:49:46,48.277168294,8.851095120,515.7,19.2,-0.3,4.122,5.34,,
T,2022-01-21 14:49:47,48.277119640,8.851119478,515.7,20.5,-0.3,4.128,5.70,,
T,2022-01-21 14:49:48,48.277070687,8.851121785,515.7,19.6,-0.2,4.133,5.45,,
T,2022-01-21 14:49:49,48.277023781,8.851127458,515.7,18.8,-0.2,4.139,5.23,,
T,2022-01-21 14:49:50,48.276979258,8.851130864,515.7,17.8,-0.3,4.144,4.96,,
T,2022-01-21 14:49:51,48.276934669,8.851138369,515.7,18.0,-0.3,4.149,4.99,,
T,2022-01-21 14:49:52,48.276887220,8.851142390,515.6,19.0,-0.4,4.154,5.28,,
T,2022-01-21 14:49:53,48.276837076,8.851152586,515.6,20.3,-0.4,4.159,5.63,,
T,2022-01-21 14:49:54,48.276785727,8.851165968,515.6,20.9,-0.5,4.165,5.80,,
T,2022-01-21 14:49:55,48.276734275,8.851176021,515.6,20.8,-0.6,4.171,5.77,,
T,2022-01-21 14:49:56,48.276684340,8.851187821,515.5,20.2,-0.7,4.177,5.62,,
T,2022-01-21 14:49:57,48.276640121,8.851189904,515.5,17.7,-0.9,4.182,4.92,,
T,2022-01-21 14:49:58,48.276605000,8.851189429,515.4,14.1,-1.4,4.185,3.91,,
T,2022-01-21 14:49:59,48.276566914,8.851196089,515.3,15.3,-1.6,4.190,4.26,,
T,2022-01-21 14:50:00,48.276524756,8.851196307,515.3,16.9,-1.8,4.194,4.69,,
T,2022-01-21 14:50:01,48.276485211,8.851199717,515.2,15.9,-2.3,4.199,4.40,,
T,2022-01-21 14:50:02,48.276446091,8.851201793,515.0,15.7,-2.6,4.203,4.35,,
T,2022-01-21 14:50:03,48.276408327,8.851211053,514.9,15.3,-2.9,4.207,4.26,,
T,2022-01-21 14:50:04,48.276371222,8.851211122,514.8,14.9,-3.1,4.212,4.13,,
T,2022-01-21 14:50:05,48.276338430,8.851213110,514.7,13.1,-3.5,4.215,3.65,,
T,2022-01-21 14:50:06,48.276306896,8.851217812,514.6,12.7,-3.2,4.219,3.52,,
T,2022-01-21 14:50:07,48.276272250,8.851216445,514.5,13.9,-2.6,4.223,3.85,,
T,2022-01-21 14:50:08,48.276237011,8.851218670,514.4,14.1,-2.3,4.226,3.92,,
T,2022-01-21 14:50:09,48.276201263,8.851229300,514.3,14.6,-2.0,4.231,4.05,,
T,2022-01-21 14:50:10,48.276156525,8.851238739,514.2,18.1,-1.4,4.236,5.02,,
T,2022-01-21 14:50:11,48.276117373,8.851246323,514.1,15.8,-1.5,4.240,4.39,,
T,2022-01-21 14:50:12,48.276075330,8.851241892,514.1,16.9,-1.2,4.245,4.69,,
T,2022-01-21 14:50:13,48.276033427,8.851223730,514.0,17.5,-1.1,4.249,4.85,,
T,2022-01-21 14:50:14,48.275998725,8.851183037,514.0,17.6,-0.9,4.254,4.90,,
T,2022-01-21 14:50:15,48.275966951,8.851116200,513.9,21.9,-0.7,4.260,6.09,,
T,2022-01-21 14:50:16,48.275930786,8.851053415,513.9,22.2,-0.6,4.267,6.16,,
T,2022-01-21 14:50:17,48.275891139,8.850995775,513.9,22.1,0.1,4.273,6.14,,
T,2022-01-21 14:50:18,48.275855292,8.850935149,514.0,21.6,0.9,4.279,6.01,,
T,2022-01-21 14:50:19,48.275814216,8.850876858,514.1,22.6,1.5,4.285,6.29,,
T,2022-01-21 14:50:20,48.275770136,8.850824442,514.2,22.5,2.1,4.291,6.26,,
T,2022-01-21 14:50:21,48.275732871,8.850764093,514.4,22.0,2.5,4.297,6.10,,
T,2022-01-21 14:50:22,48.275689643,8.850719570,514.5,21.0,2.4,4.303,5.83,,
T,2022-01-21 14:50:23,48.275642794,8.850672933,514.6,22.5,2.0,4.310,6.25,,
T,2022-01-21 14:50:24,48.275602790,8.850635142,514.7,18.9,2.1,4.315,5.26,,
T,2022-01-21 14:50:25,48.275563372,8.850603384,514.8,17.9,2.0,4.320,4.98,,
T,2022-01-21 14:50:26,48.275507134,8.850579860,514.9,23.4,1.4,4.326,6.49,,
T,2022-01-21 14:50:27,48.275440255,8.850557991,515.0,27.4,1.0,4.334,7.61,,
T,2022-01-21 14:50:28,48.275369205,8.850538474,515.1,28.9,0.9,4.342,8.03,,
T,2022-01-21 14:50:29,48.275289090,8.850533263,515.1,32.1,0.8,4.351,8.92,,
T,2022-01-21 14:50:30,48.275207597,8.850519525,515.2,32.8,0.8,4.360,9.12,,
T,2022-01-21 14:50:31,48.275127777,8.850497332,515.3,32.5,0.8,4.369,9.03,,
T,2022-01-21 14:50:32,48.275052440,8.850476818,515.4,30.7,1.0,4.377,8.51,,
T,2022-01-21 14:50:33,48.274981486,8.850455948,515.5,28.9,1.1,4.386,8.04,,
T,2022-01-21 14:50:34,48.274915446,8.850434794,515.6,27.0,1.3,4.393,7.51,,
T,2022-01-21 14:50:35,48.274856269,8.850399399,515.7,25.5,1.5,4.400,7.09,,
T,2022-01-21 14:50:36,48.274795028,8.850373109,515.8,25.5,1.3,4.407,7.08,,
T,2022-01-21 14:50:37,48.274737508,8.850348416,515.9,24.0,1.4,4.414,6.65,,
T,2022-01-21 14:50:38,48.274683830,8.850325374,516.0,22.4,1.7,4.420,6.21,,
T,2022-01-21 14:50:39,48.274634851,8.850304348,516.1,20.4,2.2,4.426,5.67,,
T,2022-01-21 14:50:40,48.274584257,8.850282631,516.2,21.1,2.4,4.432,5.85,,
T,2022-01-21 14:50:41,48.274531341,8.850269580,516.4,21.5,2.4,4.438,5.96,,
T,2022-01-21 14:50:42,48.274482021,8.850232923,516.5,22.0,2.3,4.444,6.12,,
T,2022-01-21 14:50:43,48.274425019,8.850195735,516.6,24.9,1.9,4.451,6.91,,
T,2022-01-21 14:50:44,48.274370050,8.850156914,516.8,24.3,1.7,4.457,6.76,,
T,2022-01-21 14:50:45,48.274325672,8.850124763,516.9,19.7,1.9,4.463,5.48,,
T,2022-01-21 14:50:46,48.274286732,8.850101259,517.0,16.8,2.0,4.467,4.67,,
T,2022-01-21 14:50:47,48.274254768,8.850081886,517.0,13.8,2.1,4.471,3.83,,
T,2022-01-21 14:50:48,48.274230604,8.850060536,517.1,11.2,2.3,4.474,3.12,,
T,2022-01-21 14:50:49,48.274208822,8.850037681,517.2,10.6,2.2,4.477,2.96,,
T,2022-01-21 14:50:50,48.274188233,8.850020940,517.2,9.4,2.2,4.480,2.60,,
T,2022-01-21 14:50:51,48.274167503,8.850004141,517.3,9.4,2.0,4.483,2.62,,
T,2022-01-21 14:50:52,48.274142771,8.849986761,517.3,10.9,1.5,4.486,3.04,,
T,2022-01-21 14:50:53,48.274115453,8.849961193,517.4,12.9,1.4,4.489,3.58,,
T,2022-01-21 14:50:54,48.274085242,8.849934449,517.4,14.0,1.7,4.493,3.90,,
T,2022-01-21 14:50:55,48.274054483,8.849902497,517.5,15.0,1.9,4.497,4.16,,
T,2022-01-21 14:50:56,48.274017832,8.849872041,517.6,16.8,2.0,4.502,4.66,,
T,2022-01-21 14:50:57,48.273984645,8.849846540,517.7,14.9,2.6,4.506,4.15,,
T,2022-01-21 14:50:58,48.273953800,8.849823967,517.8,13.7,3.1,4.510,3.82,,
T,2022-01-21 14:50:59,48.273926455,8.849799919,518.0,12.7,3.5,4.513,3.53,,
T,2022-01-21 14:51:00,48.273899964,8.849781231,518.1,11.7,4.0,4.517,3.26,,
T,2022-01-21 14:51:01,48.273877115,8.849760025,518.2,10.8,4.4,4.520,2.99,,
T,2022-01-21 14:51:02,48.273850954,8.849737767,518.4,12.0,4.0,4.523,3.35,,
T,2022-01-21 14:51:03,48.273823837,8.849714829,518.5,12.5,3.9,4.526,3.46,,
T,2022-01-21 14:51:04,48.273797684,8.849687585,518.6,12.8,3.8,4.530,3.54,,
T,2022-01-21 14:51:05,48.273770419,8.849662850,518.8,12.8,3.4,4.534,3.54,,
T,2022-01-21 14:51:06,48.273742828,8.849638656,518.9,12.8,3.1,4.537,3.55,,
T,2022-01-21 14:51:07,48.273718466,8.849613152,519.0,11.9,2.9,4.540,3.30,,
T,2022-01-21 14:51:08,48.273688457,8.849580665,519.0,14.8,2.1,4.545,4.12,,
T,2022-01-21 14:51:09,48.273648820,8.849572367,519.1,16.0,1.7,4.549,4.45,,
T,2022-01-21 14:51:10,48.273615327,8.849544550,519.2,15.3,1.6,4.553,4.26,,
T,2022-01-21 14:51:11,48.273594760,8.849468024,519.3,22.0,1.0,4.559,6.12,,
T,2022-01-21 14:51:12,48.273554636,8.849441920,519.3,17.5,1.1,4.564,4.86,,
T,2022-01-21 14:51:13,48.273511434,8.849427808,519.4,17.7,1.0,4.569,4.92,,
T,2022-01-21 14:51:14,48.273468953,8.849422067,519.4,17.1,0.9,4.574,4.74,,
T,2022-01-21 14:51:15,48.273446819,8.849299173,519.4,34.0,0.4,4.583,9.45,,
T,2022-01-21 14:51:16,48.273383369,8.849408960,519.5,38.8,0.3,4.594,10.78,,
T,2022-01-21 14:51:17,48.273337844,8.849385265,519.5,19.3,0.6,4.600,5.36,,
T,2022-01-21 14:51:18,48.273290412,8.849354910,519.5,20.6,0.5,4.605,5.74,,
T,2022-01-21 14:51:19,48.273244692,8.849324590,519.6,20.0,0.4,4.611,5.56,,
T,2022-01-21 14:51:20,48.273201535,8.849301106,519.6,18.4,0.4,4.616,5.11,,
T,2022-01-21 14:51:21,48.273158181,8.849280431,519.6,18.2,0.4,4.621,5.06,,
T,2022-01-21 14:51:22,48.273111444,8.849265687,519.6,19.1,0.3,4.626,5.31,,
T,2022-01-21 14:51:23,48.273063598,8.849244416,519.6,20.0,0.3,4.632,5.55,,
T,2022-01-21 14:51:24,48.273013211,8.849216332,519.6,21.5,0.2,4.638,5.98,,
T,2022-01-21 14:51:25,48.272959302,8.849194179,519.7,22.4,0.2,4.644,6.22,,
T,2022-01-21 14:51:26,48.272898873,8.849191032,519.7,24.2,0.2,4.651,6.72,,
T,2022-01-21 14:51:27,48.272844184,8.849143957,519.7,25.2,0.1,4.658,7.01,,
T,2022-01-21 14:51:28,48.272785183,8.849116991,519.7,24.7,0.1,4.665,6.86,,
T,2022-01-21 14:51:29,48.272723800,8.849088937,519.7,25.7,0.2,4.672,7.14,,
T,2022-01-21 14:51:30,48.272653746,8.849068957,519.7,28.5,0.3,4.680,7.93,,
T,2022-01-21 14:51:31,48.272584194,8.849048431,519.8,28.4,0.5,4.688,7.88,,
T,2022-01-21 14:51:32,48.272509645,8.849030309,519.8,30.2,0.6,4.696,8.40,,
T,2022-01-21 14:51:33,48.272437690,8.849013220,519.9,29.2,0.8,4.704,8.10,,
T,2022-01-21 14:51:34,48.272365032,8.848995964,519.9,29.4,0.9,4.712,8.18,,
T,2022-01-21 14:51:35,48.272294510,8.848979344,520.0,28.6,1.0,4.720,7.94,,
T,2022-01-21 14:51:36,48.272226877,8.848963669,520.1,27.4,1.2,4.728,7.61,,
T,2022-01-21 14:51:37,48.272157759,8.848966884,520.2,27.7,1.3,4.735,7.69,,
T,2022-01-21 14:51:38,48.272091060,8.848942310,520.3,27.5,1.4,4.743,7.64,,
T,2022-01-21 14:51:39,48.272027459,8.848919663,520.4,26.2,1.6,4.750,7.27,,
T,2022-01-21 14:51:40,48.271959719,8.848895253,520.6,27.9,1.6,4.758,7.75,,
T,2022-01-21 14:51:41,48.271891315,8.848883137,520.7,27.6,1.7,4.766,7.66,,
T,2022-01-21 14:51:42,48.271823472,8.848868106,520.8,27.5,1.6,4.773,7.63,,
T,2022-01-21 14:51:43,48.271755956,8.848847032,520.9,27.6,1.4,4.781,7.67,,
T,2022-01-21 14:51:44,48.271694347,8.848833772,521.0,24.9,1.4,4.788,6.92,,
T,2022-01-21 14:51:45,48.271638726,8.848818395,521.1,22.6,1.4,4.794,6.29,,
T,2022-01-21 14:51:46,48.271584031,8.848805312,521.2,22.2,1.2,4.800,6.16,,
T,2022-01-21 14:51:47,48.271530667,8.848788340,521.2,21.8,1.1,4.807,6.07,,
T,2022-01-21 14:51:48,48.271477860,8.848762935,521.3,22.2,1.0,4.813,6.17,,
T,2022-01-21 14:51:49,48.271424478,8.848732465,521.4,22.9,0.9,4.819,6.35,,
T,2022-01-21 14:51:50,48.271362022,8.848715083,521.4,25.4,0.7,4.826,7.06,,
T,2022-01-21 14:51:51,48.271296491,8.848688075,521.5,27.2,0.6,4.834,7.56,,
T,2022-01-21 14:51:52,48.271223299,8.848665670,521.5,29.9,0.5,4.842,8.31,,
T,2022-01-21 14:51:53,48.271147493,8.848669554,521.5,30.4,0.4,4.850,8.43,,
T,2022-01-21 14:51:54,48.271078208,8.848654388,521.6,28.0,0.4,4.858,7.79,,
T,2022-01-21 14:51:55,48.271004924,8.848625475,521.6,30.3,0.3,4.867,8.43,,
T,2022-01-21 14:51:56,48.270924738,8.848596823,521.6,33.0,0.3,4.876,9.17,,
T,2022-01-21 14:51:57,48.270845305,8.848533964,521.6,36.0,0.2,4.886,9.99,,
T,2022-01-21 14:51:58,48.270757590,8.848493204,521.7,36.8,0.2,4.896,10.21,,
T,2022-01-21 14:51:59,48.270671983,8.848476553,521.7,34.6,0.2,4.906,9.60,,
T,2022-01-21 14:52:00,48.270593687,8.848441520,521.7,32.7,0.2,4.915,9.09,,
T,2022-01-21 14:52:01,48.270518852,8.848407398,521.7,31.3,0.2,4.923,8.70,,
T,2022-01-21 14:52:02,48.270446445,8.848368820,521.7,30.8,0.1,4.932,8.55,,
T,2022-01-21 14:52:03,48.270373222,8.848330931,521.7,31.0,0.1,4.941,8.61,,
T,2022-01-21 14:52:04,48.270305314,8.848297723,521.7,28.6,0.1,4.948,7.94,,
T,2022-01-21 14:52:05,48.270249452,8.848245694,521.7,26.3,0.2,4.956,7.31,,
T,2022-01-21 14:52:06,48.270195832,8.848218375,521.7,22.7,0.1,4.962,6.30,,
T,2022-01-21 14:52:07,48.270145133,8.848192544,521.8,21.4,0.1,4.968,5.95,,
T,2022-01-21 14:52:08,48.270097423,8.848168236,521.8,20.2,0.1,4.974,5.60,,
T,2022-01-21 14:52:09,48.270047931,8.848168690,521.8,19.8,0.1,4.979,5.50,,
T,2022-01-21 14:52:10,48.270007208,8.848144043,521.8,17.6,0.1,4.984,4.88,,
T,2022-01-21 14:52:11,48.269971827,8.848119250,521.8,15.6,0.1,4.988,4.34,,
T,2022-01-21 14:52:12,48.269940094,8.848097015,521.8,14.0,0.1,4.992,3.90,,
T,2022-01-21 14:52:13,48.269913976,8.848074897,521.8,12.0,0.1,4.996,3.34,,
T,2022-01-21 14:52:14,48.269890652,8.848055711,521.8,10.7,0.1,4.999,2.96,,
T,2022-01-21 14:52:15,48.269862993,8.848023685,521.8,14.0,0.1,5.002,3.89,,
T,2022-01-21 14:52:16,48.269863924,8.847952743,521.8,19.0,0.5,5.008,5.27,,
T,2022-01-21 14:52:17,48.269835492,8.847907180,521.9,16.7,1.1,5.012,4.63,,
T,2022-01-21 14:52:18,48.269802578,8.847854436,521.9,19.3,1.3,5.018,5.36,,
T,2022-01-21 14:52:19,48.269764954,8.847794145,522.0,22.1,1.7,5.024,6.13,,
T,2022-01-21 14:52:20,48.269694120,8.847761109,522.2,29.7,1.6,5.032,8.25,,
T,2022-01-21 14:52:21,48.269628433,8.847694764,522.3,31.7,1.9,5.041,8.81,,
T,2022-01-21 14:52:22,48.269564327,8.847649258,522.5,28.4,2.1,5.049,7.89,,
T,2022-01-21 14:52:23,48.269500878,8.847597459,522.7,28.9,1.8,5.057,8.04,,
T,2022-01-21 14:52:24,48.269442637,8.847554278,522.8,26.0,1.8,5.064,7.23,,
T,2022-01-21 14:52:25,48.269385109,8.847537258,522.9,23.5,1.8,5.071,6.52,,
T,2022-01-21 14:52:26,48.269354476,8.847488914,523.0,17.8,2.1,5.076,4.95,,
T,2022-01-21 14:52:27,48.269324632,8.847461679,523.1,14.0,2.4,5.079,3.89,,
T,2022-01-21 14:52:28,48.269303280,8.847430997,523.2,11.8,2.5,5.083,3.29,,
T,2022-01-21 14:52:29,48.269287724,8.847397356,523.3,10.9,2.4,5.086,3.04,,
T,2022-01-21 14:52:30,48.269267935,8.847358956,523.3,13.0,1.8,5.089,3.60,,
T,2022-01-21 14:52:31,48.269261677,8.847299063,523.4,16.2,1.3,5.094,4.50,,
T,2022-01-21 14:52:32,48.269243501,8.847232610,523.4,19.2,1.0,5.099,5.33,,
T,2022-01-21 14:52:33,48.269245666,8.847155632,523.5,20.6,0.8,5.105,5.72,,
T,2022-01-21 14:52:34,48.269283758,8.847095294,523.6,22.2,1.4,5.111,6.16,,
T,2022-01-21 14:52:35,48.269307926,8.847015872,523.7,23.3,2.2,5.118,6.48,,
T,2022-01-21 14:52:36,48.269329910,8.846928783,523.9,24.9,2.8,5.124,6.91,,
T,2022-01-21 14:52:37,48.269347164,8.846847910,524.1,22.7,3.4,5.131,6.30,,
T,2022-01-21 14:52:38,48.269363896,8.846769882,524.3,21.9,3.2,5.137,6.08,,
T,2022-01-21 14:52:39,48.269378482,8.846701859,524.5,19.1,3.3,5.142,5.30,,
T,2022-01-21 14:52:40,48.269392365,8.846638564,524.6,17.8,3.1,5.147,4.95,,
T,2022-01-21 14:52:41,48.269404141,8.846585482,524.8,14.9,3.8,5.151,4.15,,
T,2022-01-21 14:52:42,48.269425945,8.846546667,525.0,13.6,4.6,5.155,3.77,,
T,2022-01-21 14:52:43,48.269437668,8.846501958,525.2,12.8,5.3,5.159,3.57,,
T,2022-01-21 14:52:44,48.269449519,8.846456764,525.4,13.0,5.6,5.162,3.60,,
T,2022-01-21 14:52:45,48.269462633,8.846406752,525.6,14.4,5.5,5.166,3.99,,
T,2022-01-21 14:52:46,48.269473445,8.846362107,525.8,12.7,6.9,5.170,3.53,,
T,2022-01-21 14:52:47,48.269488892,8.846317742,526.0,13.4,6.2,5.173,3.71,,
T,2022-01-21 14:52:48,48.269484567,8.846271269,526.3,12.5,6.1,5.177,3.48,,
T,2022-01-21 14:52:49,48.269501239,8.846243046,526.5,10.1,7.0,5.180,2.80,,
T,2022-01-21 14:52:50,48.269523201,8.846228836,526.6,9.6,7.0,5.182,2.66,,
T,2022-01-21 14:52:51,48.269551194,8.846230265,526.8,11.2,5.7,5.185,3.11,,
T,2022-01-21 14:52:52,48.269584169,8.846241802,527.0,13.6,4.5,5.189,3.77,,
T,2022-01-21 14:52:53,48.269628332,8.846275206,527.2,19.8,3.0,5.195,5.50,,
T,2022-01-21 14:52:54,48.269683465,8.846325775,527.3,25.9,2.0,5.202,7.19,,
T,2022-01-21 14:52:55,48.269741040,8.846380774,527.4,27.3,1.5,5.209,7.59,,
T,2022-01-21 14:52:56,48.269803413,8.846431460,527.5,28.4,0.9,5.217,7.89,,
T,2022-01-21 14:52:57,48.269867737,8.846486934,527.5,29.7,0.6,5.226,8.25,,
T,2022-01-21 14:52:58,48.269934322,8.846542595,527.6,30.5,0.5,5.234,8.48,,
