type,time,latitude,longitude,altitude (m),speed (km/h),slope (%),distance (km),distance_interval (m),name,desc
T,2022-01-21 09:32:28,48.236259279,8.859397081,597.8,25.9,2.8,7.246,7.20,,
T,2022-01-21 09:32:29,48.236312864,8.859339500,597.9,26.4,2.3,7.254,7.33,,
T,2022-01-21 09:32:30,48.236370876,8.859277964,598.1,28.5,1.9,7.262,7.91,,
T,2022-01-21 09:32:31,48.236427240,8.859217573,598.2,27.7,2.0,7.269,7.71,,
T,2022-01-21 09:32:32,48.236487527,8.859158929,598.4,28.8,1.9,7.277,7.99,,
T,2022-01-21 09:32:33,48.236544126,8.859105852,598.5,26.7,1.3,7.285,7.43,,
T,2022-01-21 09:32:34,48.236599752,8.859053127,598.5,26.4,0.5,7.292,7.32,,
T,2022-01-21 09:32:35,48.236654977,8.859000019,598.5,26.3,-0.1,7.299,7.30,,
T,2022-01-21 09:32:36,48.236711281,8.858945711,598.5,26.8,-0.7,7.307,7.45,,
T,2022-01-21 09:32:37,48.236768094,8.858889778,598.4,27.2,-0.9,7.314,7.56,,
T,2022-01-21 09:32:38,48.236826212,8.858841360,598.4,26.6,-0.5,7.322,7.40,,
T,2022-01-21 09:32:39,48.236886151,8.858790114,598.3,27.6,-0.3,7.329,7.68,,
T,2022-01-21 09:32:40,48.236945996,8.858738950,598.3,27.6,-0.3,7.337,7.66,,
T,2022-01-21 09:32:41,48.237005718,8.858687891,598.3,27.5,-0.6,7.345,7.65,,
T,2022-01-21 09:32:42,48.237065571,8.858636685,598.2,27.6,-0.8,7.352,7.67,,
T,2022-01-21 09:32:43,48.237125891,8.858585047,598.2,27.8,-0.4,7.360,7.73,,
T,2022-01-21 09:32:44,48.237184739,8.858534640,598.2,27.1,-0.2,7.368,7.54,,
T,2022-01-21 09:32:45,48.237240147,8.858487179,598.2,25.6,-0.2,7.375,7.10,,
T,2022-01-21 09:32:46,48.237293913,8.858434367,598.1,25.7,-0.5,7.382,7.15,,
T,2022-01-21 09:32:47,48.237342754,8.858387560,598.1,23.2,-0.7,7.388,6.45,,
T,2022-01-21 09:32:48,48.237389016,8.858342960,598.0,22.0,-0.4,7.394,6.12,,
T,2022-01-21 09:32:49,48.237430684,8.858302790,598.0,19.8,-0.2,7.400,5.51,,
T,2022-01-21 09:32:50,48.237466201,8.858268550,598.0,16.9,-0.0,7.405,4.70,,
T,2022-01-21 09:32:51,48.237497926,8.858237848,598.0,15.1,-0.1,7.409,4.20,,
T,2022-01-21 09:32:52,48.237528353,8.858208300,598.0,14.5,-0.4,7.413,4.03,,
T,2022-01-21 09:32:53,48.237560642,8.858176944,598.0,15.4,-0.7,7.417,4.28,,
T,2022-01-21 09:32:54,48.237594227,8.858144328,598.0,16.0,-0.7,7.422,4.45,,
T,2022-01-21 09:32:55,48.237625950,8.858113522,597.9,15.1,-0.7,7.426,4.20,,
T,2022-01-21 09:32:56,48.237654129,8.858086157,597.9,13.4,-0.5,7.430,3.73,,
T,2022-01-21 09:32:57,48.237677935,8.858063038,597.9,11.4,-0.3,7.433,3.16,,
T,2022-01-21 09:32:58,48.237666320,8.858039157,597.9,7.9,-0.4,7.435,2.19,,
T,2022-01-21 09:32:59,48.237688780,8.858081845,597.9,14.5,-0.3,7.439,4.04,,
T,2022-01-21 09:33:00,48.237714165,8.858130092,597.9,16.4,-0.4,7.443,4.56,,
T,2022-01-21 09:33:01,48.237742365,8.858183691,597.8,18.2,-0.4,7.449,5.07,,
T,2022-01-21 09:33:02,48.237773831,8.858243495,597.8,20.4,-0.3,7.454,5.65,,
T,2022-01-21 09:33:03,48.237818476,8.858298553,597.8,23.2,-0.3,7.461,6.43,,
T,2022-01-21 09:33:04,48.237843778,8.858381945,597.8,24.5,-0.6,7.467,6.80,,
T,2022-01-21 09:33:05,48.237876357,8.858459873,597.7,24.6,-1.2,7.474,6.83,,
T,2022-01-21 09:33:06,48.237911770,8.858540743,597.5,25.9,-1.9,7.481,7.18,,
T,2022-01-21 09:33:07,48.237963385,8.858599946,597.4,26.0,-2.4,7.489,7.23,,
T,2022-01-21 09:33:08,48.238006390,8.858666573,597.2,24.8,-2.7,7.496,6.88,,
T,2022-01-21 09:33:09,48.238050429,8.858725219,597.0,23.6,-2.5,7.502,6.55,,
T,2022-01-21 09:33:10,48.238091558,8.858779439,596.9,21.9,-2.5,7.508,6.09,,
T,2022-01-21 09:33:11,48.238129524,8.858813777,596.7,17.8,-3.0,7.513,4.93,,
T,2022-01-21 09:33:12,48.238167496,8.858850638,596.6,18.1,-3.2,7.518,5.03,,
T,2022-01-21 09:33:13,48.238199410,8.858881618,596.4,15.2,-4.1,7.522,4.23,,
T,2022-01-21 09:33:14,48.238227095,8.858903965,596.2,12.6,-5.5,7.526,3.50,,
T,2022-01-21 09:33:15,48.238256204,8.858928659,596.0,13.4,-5.4,7.530,3.72,,
T,2022-01-21 09:33:16,48.238287034,8.858954814,595.8,14.2,-5.2,7.534,3.94,,
T,2022-01-21 09:33:17,48.238321833,8.858984335,595.6,16.0,-4.6,7.538,4.45,,
T,2022-01-21 09:33:18,48.238343450,8.859134380,595.4,41.0,-1.8,7.549,11.40,,
T,2022-01-21 09:33:19,48.238334436,8.859195001,595.2,16.6,-4.1,7.554,4.61,,
T,2022-01-21 09:33:20,48.238333502,8.859261288,595.0,17.7,-3.5,7.559,4.92,,
T,2022-01-21 09:33:21,48.238342568,8.859346853,594.9,23.2,-2.4,7.565,6.44,,
T,2022-01-21 09:33:22,48.238351835,8.859412267,594.7,17.9,-2.8,7.570,4.97,,
T,2022-01-21 09:33:23,48.238379976,8.859496349,594.6,25.1,-1.8,7.577,6.99,,
T,2022-01-21 09:33:24,48.238416147,8.859581006,594.4,26.9,-2.4,7.585,7.46,,
T,2022-01-21 09:33:25,48.238452076,8.859665098,594.2,26.7,-3.1,7.592,7.41,,
T,2022-01-21 09:33:26,48.238486449,8.859745546,593.9,25.5,-3.8,7.599,7.09,,
T,2022-01-21 09:33:27,48.238520941,8.859832606,593.7,27.1,-3.4,7.607,7.52,,
T,2022-01-21 09:33:28,48.238550009,8.859915349,593.4,25.0,-3.3,7.614,6.94,,
T,2022-01-21 09:33:29,48.238573763,8.860004339,593.2,25.6,-2.9,7.621,7.12,,
T,2022-01-21 09:33:30,48.238595348,8.860085357,593.1,23.3,-2.8,7.627,6.48,,
T,2022-01-21 09:33:31,48.238600988,8.860169203,592.9,22.5,-2.6,7.634,6.26,,
T,2022-01-21 09:33:32,48.238627222,8.860237820,592.7,21.1,-2.5,7.640,5.87,,
T,2022-01-21 09:33:33,48.238618134,8.860312607,592.6,20.3,-2.5,7.645,5.65,,
T,2022-01-21 09:33:34,48.238616389,8.860377779,592.4,17.4,-3.4,7.650,4.84,,
T,2022-01-21 09:33:35,48.238611784,8.860427862,592.2,13.5,-5.3,7.654,3.76,,
T,2022-01-21 09:33:36,48.238608527,8.860482053,592.0,14.5,-5.5,7.658,4.04,,
T,2022-01-21 09:33:37,48.238605154,8.860535927,591.8,14.5,-5.8,7.662,4.02,,
T,2022-01-21 09:33:38,48.238597464,8.860604448,591.5,18.6,-4.7,7.667,5.16,,
T,2022-01-21 09:33:39,48.238584331,8.860695405,591.3,24.9,-3.2,7.674,6.91,,
T,2022-01-21 09:33:40,48.238541754,8.860771809,591.1,26.6,-2.7,7.681,7.39,,
T,2022-01-21 09:33:41,48.238500224,8.860850125,590.9,26.7,-2.4,7.689,7.43,,
T,2022-01-21 09:33:42,48.238486204,8.860947712,590.8,26.7,-2.1,7.696,7.41,,
T,2022-01-21 09:33:43,48.238459899,8.861036146,590.6,25.9,-2.0,7.703,7.19,,
T,2022-01-21 09:33:44,48.238434438,8.861121743,590.5,25.1,-1.8,7.710,6.96,,
T,2022-01-21 09:33:45,48.238404679,8.861201070,590.4,24.3,-1.7,7.717,6.76,,
T,2022-01-21 09:33:46,48.238437478,8.861241575,590.2,17.0,-3.5,7.722,4.73,,
T,2022-01-21 09:33:47,48.238482785,8.861284971,590.0,21.5,-3.6,7.728,5.98,,
T,2022-01-21 09:33:48,48.238529523,8.861329734,589.8,22.2,-4.0,7.734,6.17,,
T,2022-01-21 09:33:49,48.238571265,8.861373316,589.5,20.4,-4.4,7.740,5.66,,
T,2022-01-21 09:33:50,48.238617438,8.861414883,589.3,21.6,-3.8,7.746,5.99,,
T,2022-01-21 09:33:51,48.238672700,8.861454369,589.1,24.5,-3.0,7.752,6.81,,
T,2022-01-21 09:33:52,48.238731775,8.861501059,588.9,26.7,-2.4,7.760,7.43,,
T,2022-01-21 09:33:53,48.238799758,8.861523609,588.8,27.9,-2.1,7.768,7.74,,
T,2022-01-21 09:33:54,48.238869238,8.861553595,588.6,28.9,-1.8,7.776,8.04,,
T,2022-01-21 09:33:55,48.238942598,8.861584527,588.5,30.5,-1.5,7.784,8.47,,
T,2022-01-21 09:33:56,48.239016508,8.861628006,588.4,31.8,-1.3,7.793,8.83,,
T,2022-01-21 09:33:57,48.239091839,8.861669417,588.3,32.1,-1.1,7.802,8.92,,
T,2022-01-21 09:33:58,48.239167504,8.861704761,588.2,31.7,-1.0,7.811,8.81,,
T,2022-01-21 09:33:59,48.239240219,8.861741843,588.1,30.8,-1.3,7.819,8.54,,
T,2022-01-21 09:34:00,48.239314363,8.861777078,588.0,31.1,-1.5,7.828,8.65,,
T,2022-01-21 09:34:01,48.239390317,8.861810759,587.8,31.7,-1.6,7.837,8.81,,
T,2022-01-21 09:34:02,48.239466510,8.861841352,587.7,31.6,-1.7,7.845,8.77,,
T,2022-01-21 09:34:03,48.239541315,8.861869178,587.5,30.9,-1.9,7.854,8.57,,
T,2022-01-21 09:34:04,48.239612973,8.861900357,587.3,29.9,-2.2,7.862,8.30,,
T,2022-01-21 09:34:05,48.239682624,8.861929084,587.1,28.9,-2.4,7.870,8.03,,
T,2022-01-21 09:34:06,48.239752080,8.861964959,586.9,29.4,-2.2,7.878,8.17,,
T,2022-01-21 09:34:07,48.239819875,8.862011556,586.8,29.9,-2.2,7.887,8.30,,
T,2022-01-21 09:34:08,48.239883461,8.862058039,586.6,28.3,-2.3,7.895,7.87,,
T,2022-01-21 09:34:09,48.239944615,8.862108690,586.4,28.0,-2.1,7.902,7.77,,
T,2022-01-21 09:34:10,48.240009129,8.862153575,586.3,28.5,-1.7,7.910,7.91,,
T,2022-01-21 09:34:11,48.240062594,8.862217018,586.2,27.3,-1.3,7.918,7.59,,
T,2022-01-21 09:34:12,48.240114376,8.862285739,586.0,27.7,-1.7,7.926,7.69,,
T,2022-01-21 09:34:13,48.240147841,8.862376045,585.9,27.6,-2.4,7.933,7.67,,
T,2022-01-21 09:34:14,48.240191626,8.862445502,585.6,25.5,-3.1,7.940,7.09,,
T,2022-01-21 09:34:15,48.240228266,8.862517610,585.4,24.2,-3.4,7.947,6.73,,
T,2022-01-21 09:34:16,48.240263884,8.862598508,585.2,25.9,-3.3,7.954,7.20,,
T,2022-01-21 09:34:17,48.240299816,8.862683248,584.9,26.8,-3.6,7.962,7.46,,
T,2022-01-21 09:34:18,48.240332362,8.862770660,584.6,26.8,-4.2,7.969,7.43,,
T,2022-01-21 09:34:19,48.240366439,8.862859125,584.2,27.3,-4.5,7.977,7.59,,
T,2022-01-21 09:34:20,48.240393195,8.862952863,583.9,27.3,-5.0,7.984,7.57,,
T,2022-01-21 09:34:21,48.240413279,8.863050814,583.5,27.4,-5.4,7.992,7.61,,
T,2022-01-21 09:34:22,48.240430074,8.863148716,583.0,27.0,-5.9,7.999,7.51,,
T,2022-01-21 09:34:23,48.240440957,8.863246717,582.6,26.6,-5.9,8.007,7.38,,
T,2022-01-21 09:34:24,48.240448347,8.863343430,582.2,26.0,-5.8,8.014,7.23,,
T,2022-01-21 09:34:25,48.240447786,8.863437194,581.8,25.1,-5.8,8.021,6.96,,
T,2022-01-21 09:34:26,48.240448984,8.863522464,581.4,22.8,-6.4,8.027,6.34,,
T,2022-01-21 09:34:27,48.240455698,8.863603503,581.0,21.8,-6.6,8.033,6.07,,
T,2022-01-21 09:34:28,48.240459117,8.863681278,580.6,20.8,-6.9,8.039,5.79,,
T,2022-01-21 09:34:29,48.240462392,8.863755005,580.2,19.8,-6.6,8.045,5.49,,
T,2022-01-21 09:34:30,48.240487245,8.863810975,579.9,18.0,-6.5,8.050,4.99,,
T,2022-01-21 09:34:31,48.240497281,8.863866843,579.6,15.5,-6.7,8.054,4.30,,
T,2022-01-21 09:34:32,48.240505656,8.863913456,579.3,12.9,-7.2,8.058,3.59,,
T,2022-01-21 09:34:33,48.240523820,8.863929538,579.1,8.4,-9.8,8.060,2.35,,
T,2022-01-21 09:34:34,48.240541667,8.863968776,578.9,12.7,-5.8,8.063,3.53,,
T,2022-01-21 09:34:35,48.240557840,8.864004335,578.7,11.5,-5.7,8.067,3.20,,
T,2022-01-21 09:34:36,48.240569646,8.864035086,578.5,9.5,-6.2,8.069,2.63,,
T,2022-01-21 09:34:37,48.240612849,8.864020545,578.4,17.7,-3.0,8.074,4.92,,
T,2022-01-21 09:34:38,48.240667368,8.863982363,578.3,24.1,-1.9,8.081,6.69,,
T,2022-01-21 09:34:39,48.240731577,8.863953334,578.1,26.8,-1.6,8.088,7.46,,
T,2022-01-21 09:34:40,48.240805987,8.863949871,578.0,29.8,-1.3,8.097,8.28,,
T,2022-01-21 09:34:41,48.240882572,8.863951874,577.9,30.7,-1.1,8.105,8.52,,
T,2022-01-21 09:34:42,48.240966107,8.863956353,577.9,33.5,-0.9,8.114,9.29,,
T,2022-01-21 09:34:43,48.241053983,8.863953279,577.8,35.2,-0.8,8.124,9.77,,
T,2022-01-21 09:34:44,48.241141650,8.863943322,577.7,35.2,-0.7,8.134,9.78,,
T,2022-01-21 09:34:45,48.241223650,8.863926255,577.7,33.1,-0.6,8.143,9.21,,
T,2022-01-21 09:34:46,48.241303812,8.863890326,577.6,33.5,-0.6,8.153,9.30,,
T,2022-01-21 09:34:47,48.241385654,8.863842731,577.6,35.1,-0.5,8.162,9.76,,
T,2022-01-21 09:34:48,48.241461977,8.863777734,577.5,35.1,-0.4,8.172,9.76,,
T,2022-01-21 09:34:49,48.241539874,8.863710422,577.5,36.0,-0.4,8.182,10.00,,
T,2022-01-21 09:34:50,48.241618348,8.863632531,577.5,37.7,-0.3,8.192,10.47,,
T,2022-01-21 09:34:51,48.241692496,8.863545360,577.4,37.7,-0.3,8.203,10.48,,
T,2022-01-21 09:34:52,48.241760145,8.863447162,577.4,37.7,-0.3,8.213,10.48,,
T,2022-01-21 09:34:53,48.241822927,8.863337036,577.4,38.7,-0.2,8.224,10.75,,
T,2022-01-21 09:34:54,48.241881051,8.863215905,577.4,39.9,-0.2,8.235,11.08,,
T,2022-01-21 09:34:55,48.241937813,8.863089329,577.4,40.8,0.6,8.247,11.32,,
T,2022-01-21 09:34:56,48.241988676,8.862957331,577.6,40.7,1.4,8.258,11.32,,
T,2022-01-21 09:34:57,48.242035744,8.862823024,577.7,40.6,1.3,8.269,11.27,,
T,2022-01-21 09:34:58,48.242085696,8.862687333,577.8,41.4,0.8,8.281,11.51,,
T,2022-01-21 09:34:59,48.242127434,8.862550012,577.9,40.3,0.7,8.292,11.21,,
T,2022-01-21 09:35:00,48.242168052,8.862412693,578.0,40.2,1.0,8.303,11.15,,
T,2022-01-21 09:35:01,48.242205814,8.862275860,578.1,39.6,1.2,8.314,11.00,,
T,2022-01-21 09:35:02,48.242245127,8.862142416,578.3,39.0,1.1,8.325,10.83,,
T,2022-01-21 09:35:03,48.242282967,8.862009182,578.3,38.7,0.8,8.336,10.75,,
T,2022-01-21 09:35:04,48.242317796,8.861873652,578.4,38.8,0.5,8.346,10.79,,
T,2022-01-21 09:35:05,48.242355095,8.861740967,578.4,38.5,0.2,8.357,10.69,,
T,2022-01-21 09:35:06,48.242388745,8.861608617,578.4,37.9,-0.1,8.368,10.52,,
T,2022-01-21 09:35:07,48.242419085,8.861473256,578.4,38.2,-0.4,8.378,10.60,,
T,2022-01-21 09:35:08,48.242446837,8.861337109,578.3,38.1,-0.6,8.389,10.57,,
T,2022-01-21 09:35:09,48.242470715,8.861200732,578.2,37.7,-0.7,8.399,10.47,,
T,2022-01-21 09:35:10,48.242497332,8.861066059,578.1,37.6,-0.8,8.410,10.43,,
T,2022-01-21 09:35:11,48.242525091,8.860932155,578.0,37.5,-0.9,8.420,10.41,,
T,2022-01-21 09:35:12,48.242551871,8.860800066,577.9,36.9,-0.9,8.430,10.25,,
T,2022-01-21 09:35:13,48.242576610,8.860667510,577.9,36.8,-0.8,8.441,10.22,,
T,2022-01-21 09:35:14,48.242602050,8.860535085,577.8,36.8,-0.7,8.451,10.23,,
T,2022-01-21 09:35:15,48.242627933,8.860406690,577.7,35.9,-0.7,8.461,9.96,,
T,2022-01-21 09:35:16,48.242651244,8.860281220,577.7,34.8,-0.6,8.470,9.67,,
T,2022-01-21 09:35:17,48.242675139,8.860158635,577.6,34.1,-0.5,8.480,9.48,,
T,2022-01-21 09:35:18,48.242699875,8.860037974,577.6,33.7,-0.2,8.489,9.37,,
T,2022-01-21 09:35:19,48.242722536,8.859916282,577.6,33.8,0.1,8.499,9.38,,
T,2022-01-21 09:35:20,48.242755010,8.859801018,577.6,33.4,-0.0,8.508,9.29,,
T,2022-01-21 09:35:21,48.242796645,8.859693913,577.6,33.1,-0.3,8.517,9.20,,
T,2022-01-21 09:35:22,48.242843845,8.859598743,577.5,31.7,-0.5,8.526,8.80,,
T,2022-01-21 09:35:23,48.242888038,8.859510436,577.5,29.5,-0.5,8.534,8.20,,
T,2022-01-21 09:35:24,48.242934774,8.859437209,577.5,27.1,-0.5,8.542,7.52,,
T,2022-01-21 09:35:25,48.242977961,8.859366534,577.4,25.6,-0.4,8.549,7.11,,
T,2022-01-21 09:35:26,48.243020009,8.859299936,577.4,24.5,-0.4,8.556,6.81,,
T,2022-01-21 09:35:27,48.243059755,8.859232687,577.4,24.0,-0.4,8.562,6.67,,
T,2022-01-21 09:35:28,48.243089185,8.859160957,577.4,22.5,-0.3,8.569,6.25,,
T,2022-01-21 09:35:29,48.243111089,8.859089898,577.3,20.9,-0.3,8.574,5.81,,
T,2022-01-21 09:35:30,48.243133133,8.859024225,577.3,19.7,-0.3,8.580,5.46,,
T,2022-01-21 09:35:31,48.243146542,8.858960764,577.3,17.8,-0.3,8.585,4.94,,
T,2022-01-21 09:35:32,48.243157892,8.858904003,577.3,15.8,-0.3,8.589,4.40,,
T,2022-01-21 09:35:33,48.243171978,8.858859262,577.3,13.2,-0.3,8.593,3.67,,
T,2022-01-21 09:35:34,48.243191908,8.858828678,577.3,11.4,-0.3,8.596,3.17,,
T,2022-01-21 09:35:37,48.243198442,8.858834871,577.2,1.0,-3.1,8.597,0.86,,
T,2022-01-21 09:35:40,48.243209307,8.858790357,577.2,4.2,-0.5,8.600,3.52,,
T,2022-01-21 09:35:41,48.243212846,8.858763273,577.2,7.4,-0.2,8.602,2.05,,
T,2022-01-21 09:35:42,48.243227057,8.858945406,577.2,49.0,-0.0,8.616,13.62,,
T,2022-01-21 09:35:43,48.243272072,8.858965856,577.2,18.8,-0.1,8.621,5.23,,
T,2022-01-21 09:35:44,48.243335254,8.858994488,577.2,26.4,-0.0,8.629,7.34,,
T,2022-01-21 09:35:45,48.243408363,8.859027620,577.2,30.6,-0.3,8.637,8.49,,
T,2022-01-21 09:35:46,48.243489833,8.859064185,577.1,34.0,-0.8,8.647,9.46,,
T,2022-01-21 09:35:47,48.243576732,8.859102967,577.0,36.3,-1.3,8.657,10.08,,
T,2022-01-21 09:35:48,48.243674540,8.859148681,576.8,41.0,-1.6,8.668,11.39,,
T,2022-01-21 09:35:49,48.243778017,8.859197044,576.6,43.4,-1.5,8.680,12.05,,
T,2022-01-21 09:35:50,48.243883618,8.859245737,576.5,44.2,-1.3,8.692,12.29,,
T,2022-01-21 09:35:51,48.243981283,8.859274168,576.3,39.8,-1.3,8.704,11.06,,
T,2022-01-21 09:35:52,48.244072309,8.859359215,576.2,43.0,-1.1,8.715,11.93,,
T,2022-01-21 09:35:53,48.244156218,8.859437613,576.1,39.6,-1.0,8.726,11.00,,
T,2022-01-21 09:35:54,48.244226854,8.859498353,576.0,32.6,-1.1,8.735,9.06,,
T,2022-01-21 09:35:55,48.244262390,8.859585158,575.9,27.2,-1.2,8.743,7.56,,
T,2022-01-21 09:35:56,48.244287024,8.859655158,575.8,21.2,-1.4,8.749,5.88,,
T,2022-01-21 09:35:57,48.244308585,8.859713748,575.7,17.9,-1.5,8.754,4.97,,
T,2022-01-21 09:35:58,48.244316960,8.859751210,575.7,10.6,-2.2,8.757,2.93,,
T,2022-01-21 09:35:59,48.244330211,8.859781810,575.6,9.8,-2.1,8.760,2.71,,
T,2022-01-21 09:36:00,48.244340857,8.859817132,575.6,10.4,-1.8,8.762,2.88,,
T,2022-01-21 09:36:01,48.244351862,8.859858677,575.5,11.9,-1.4,8.766,3.32,,
T,2022-01-21 09:36:02,48.244362810,8.859901932,575.5,12.4,-1.2,8.769,3.44,,
T,2022-01-21 09:36:03,48.244373798,8.859947624,575.4,13.0,-1.0,8.773,3.61,,
T,2022-01-21 09:36:04,48.244389084,8.859994144,575.4,13.9,-0.8,8.777,3.85,,
T,2022-01-21 09:36:05,48.244402813,8.860041178,575.4,13.7,-0.8,8.780,3.81,,
T,2022-01-21 09:36:06,48.244425535,8.860095342,575.3,17.1,-0.5,8.785,4.75,,
T,2022-01-21 09:36:07,48.244447762,8.860133405,575.3,13.5,-0.6,8.789,3.76,,
T,2022-01-21 09:36:08,48.244475108,8.860147634,575.3,11.6,-0.6,8.792,3.22,,
T,2022-01-21 09:36:09,48.244495030,8.860102613,575.3,14.4,0.1,8.796,4.01,,
T,2022-01-21 09:36:10,48.244531859,8.860066913,575.3,17.6,0.6,8.801,4.88,,
T,2022-01-21 09:36:11,48.244572847,8.860028734,575.4,19.3,1.0,8.806,5.37,,
T,2022-01-21 09:36:12,48.244600875,8.859959442,575.5,21.7,1.2,8.812,6.02,,
T,2022-01-21 09:36:13,48.244633434,8.859881426,575.5,24.6,1.3,8.819,6.83,,
T,2022-01-21 09:36:14,48.244660666,8.859796102,575.6,25.3,1.5,8.826,7.02,,
T,2022-01-21 09:36:15,48.244689149,8.859709950,575.8,25.7,1.6,8.833,7.14,,
T,2022-01-21 09:36:16,48.244710305,8.859618422,575.9,25.9,1.7,8.841,7.19,,
T,2022-01-21 09:36:17,48.244734362,8.859528229,576.0,26.0,1.8,8.848,7.21,,
T,2022-01-21 09:36:18,48.244752334,8.859433884,576.1,26.2,1.7,8.855,7.29,,
T,2022-01-21 09:36:19,48.244765917,8.859346095,576.3,24.1,1.7,8.862,6.69,,
T,2022-01-21 09:36:20,48.244774575,8.859265449,576.4,21.8,1.6,8.868,6.07,,
T,2022-01-21 09:36:21,48.244780021,8.859189895,576.4,20.3,1.6,8.874,5.64,,
T,2022-01-21 09:36:22,48.244782413,8.859113112,576.5,20.6,1.4,8.879,5.71,,
T,2022-01-21 09:36:23,48.244790244,8.859029988,576.6,22.4,1.1,8.885,6.23,,
T,2022-01-21 09:36:24,48.244804463,8.858947919,576.7,22.7,1.0,8.892,6.30,,
T,2022-01-21 09:36:25,48.244818507,8.858865289,576.7,22.8,0.9,8.898,6.33,,
T,2022-01-21 09:36:26,48.244836829,8.858777601,576.8,24.6,0.7,8.905,6.82,,
T,2022-01-21 09:36:27,48.244865757,8.858685750,576.8,27.2,0.6,8.912,7.54,,
T,2022-01-21 09:36:28,48.244905254,8.858599699,576.8,27.9,0.5,8.920,7.75,,
T,2022-01-21 09:36:29,48.244946632,8.858519252,576.9,27.1,0.5,8.928,7.54,,
T,2022-01-21 09:36:30,48.244995440,8.858443845,576.9,28.1,0.4,8.936,7.80,,
T,2022-01-21 09:36:31,48.245055965,8.858399349,576.9,27.0,0.4,8.943,7.50,,
T,2022-01-21 09:36:32,48.245120369,8.858355971,577.0,28.3,0.3,8.951,7.85,,
T,2022-01-21 09:36:33,48.245187472,8.858315643,577.0,28.9,0.3,8.959,8.04,,
T,2022-01-21 09:36:34,48.245257406,8.858273824,577.0,30.1,0.2,8.967,8.37,,
T,2022-01-21 09:36:35,48.245329986,8.858232054,577.0,31.1,0.2,8.976,8.65,,
T,2022-01-21 09:36:36,48.245409492,8.858234497,577.0,31.8,0.2,8.985,8.84,,
T,2022-01-21 09:36:37,48.245486713,8.858216363,577.1,31.3,0.2,8.994,8.69,,
T,2022-01-21 09:36:38,48.245561231,8.858200411,577.1,30.1,0.2,9.002,8.37,,
T,2022-01-21 09:36:39,48.245634500,8.858188298,577.1,29.5,0.1,9.010,8.20,,
T,2022-01-21 09:36:40,48.245710061,8.858174793,577.1,30.5,0.1,9.019,8.46,,
T,2022-01-21 09:36:41,48.245788155,8.858160814,577.1,31.5,0.1,9.027,8.75,,
T,2022-01-21 09:36:42,48.245866882,8.858140766,577.1,32.0,0.1,9.036,8.88,,
T,2022-01-21 09:36:43,48.245944932,8.858126671,577.1,31.5,0.1,9.045,8.74,,
T,2022-01-21 09:36:44,48.246024685,8.858123643,577.1,31.9,0.1,9.054,8.87,,
T,2022-01-21 09:36:45,48.246103083,8.858122852,577.1,31.4,0.1,9.062,8.72,,
T,2022-01-21 09:36:46,48.246180724,8.858123879,577.1,31.1,0.1,9.071,8.63,,
T,2022-01-21 09:36:47,48.246259781,8.858126557,577.1,31.7,0.1,9.080,8.79,,
T,2022-01-21 09:36:48,48.246338017,8.858134332,577.1,31.4,0.0,9.089,8.72,,
T,2022-01-21 09:36:49,48.246417004,8.858147305,577.1,31.8,0.0,9.097,8.84,,
T,2022-01-21 09:36:50,48.246492205,8.858159656,577.1,30.3,-0.2,9.106,8.41,,
T,2022-01-21 09:36:51,48.246561928,8.858171108,577.1,28.1,-1.0,9.114,7.80,,
T,2022-01-21 09:36:52,48.246620226,8.858185688,576.9,23.7,-1.8,9.120,6.57,,
T,2022-01-21 09:36:53,48.246680968,8.858205827,576.8,24.9,-2.3,9.127,6.92,,
T,2022-01-21 09:36:54,48.246746381,8.858227634,576.6,26.8,-2.3,9.135,7.45,,
T,2022-01-21 09:36:55,48.246813694,8.858252914,576.4,27.8,-2.1,9.142,7.72,,
T,2022-01-21 09:36:56,48.246881472,8.858283749,576.3,28.4,-1.8,9.150,7.88,,
T,2022-01-21 09:36:57,48.246954975,8.858324002,576.2,31.3,-1.5,9.159,8.70,,
T,2022-01-21 09:36:58,48.247034038,8.858347128,576.0,32.2,-1.4,9.168,8.96,,
T,2022-01-21 09:36:59,48.247104704,8.858404724,575.9,32.2,-1.8,9.177,8.95,,
T,2022-01-21 09:37:00,48.247169635,8.858474469,575.7,32.0,-2.3,9.186,8.89,,
T,2022-01-21 09:37:01,48.247233635,8.858543134,575.4,31.5,-2.7,9.194,8.76,,
T,2022-01-21 09:37:02,48.247278127,8.858641085,575.2,31.7,-2.9,9.203,8.80,,
T,2022-01-21 09:37:03,48.247330433,8.858725100,574.9,30.7,-3.3,9.212,8.53,,
T,2022-01-21 09:37:04,48.247380748,8.858813064,574.6,31.0,-3.4,9.220,8.60,,
T,2022-01-21 09:37:05,48.247421457,8.858897695,574.3,27.9,-3.9,9.228,7.75,,
T,2022-01-21 09:37:06,48.247460911,8.858984131,574.0,28.0,-4.0,9.236,7.78,,
T,2022-01-21 09:37:07,48.247499705,8.859077670,573.7,29.4,-3.3,9.244,8.18,,
T,2022-01-21 09:37:08,48.247537832,8.859169601,573.5,28.9,-2.4,9.252,8.04,,
T,2022-01-21 09:37:09,48.247573181,8.859254616,573.4,26.8,-1.9,9.260,7.44,,
T,2022-01-21 09:37:10,48.247606993,8.859333879,573.3,25.1,-1.9,9.267,6.98,,
T,2022-01-21 09:37:11,48.247637082,8.859404416,573.1,22.4,-2.3,9.273,6.22,,
